3201.19	16.8448
3200.6	16.8448
3200	0
3199.41	0
3198.82	4.2093
3198.22	25.252
3197.63	8.41607
3197.03	21.037
3196.44	25.2406
3195.85	0
3195.25	16.822
3194.66	25.2291
3194.06	21.0211
3193.47	4.20358
3192.87	4.20295
3192.28	21.0116
3191.68	4.20168
3191.09	21.0052
3190.49	-4.20041
3189.9	0
3189.3	16.7966
3188.71	12.5955
3188.11	4.19787
3187.52	16.7889
3186.92	16.7864
3186.32	4.19597
3185.73	25.172
3185.13	29.3629
3184.54	12.5822
3183.94	29.354
3183.34	0
3182.75	33.5373
3182.15	0
3181.55	25.1454
3180.96	8.38052
3180.36	8.37925
3179.76	41.8899
3179.17	25.1301
3178.57	-4.18772
3177.97	20.9355
3177.38	8.37291
3176.78	-4.18582
3176.18	16.7408
3175.58	0
3174.99	0
3174.39	8.36658
3173.79	8.36531
3173.19	-29.2742
3172.6	20.907
3172	4.18076
3171.4	29.2609
3170.8	16.718
3170.2	33.4309
3169.6	0
3169.01	0
3168.41	16.7078
3167.81	8.35266
3167.21	16.7028
3166.61	-8.35013
3166.01	8.34886
3165.41	12.5214
3164.81	8.34634
3164.22	12.5176
3163.62	4.1719
3163.02	4.17127
3162.42	8.34128
3161.82	0
3161.22	16.6775
3160.62	25.0125
3160.02	16.6725
3159.42	16.6699
3158.82	8.3337
3158.22	29.1635
3157.62	29.1591
3157.02	24.9897
3156.42	8.32865
3155.82	0
3155.22	12.4892
3154.62	4.16243
3154.02	0
3153.42	-4.16117
3152.81	16.6422
3152.21	29.1194
3151.61	12.4778
3151.01	24.9519
3150.41	8.31603
3149.81	20.7869
3149.21	0
3148.61	8.31225
3148	29.0885
3147.4	24.9292
3146.8	4.15424
3146.2	16.6144
3145.6	0
3144.99	-8.30469
3144.39	8.30343
3143.79	24.9065
3143.19	12.4514
3142.59	16.5993
3141.98	8.29839
3141.38	20.7428
3140.78	37.3314
3140.17	-12.4419
3139.57	8.29336
3138.97	-4.14605
3138.37	16.5817
3137.76	20.724
3137.16	4.14416
3136.56	4.14353
3135.95	8.28581
3135.35	4.14228
3134.75	12.4249
3134.14	-12.4231
3133.54	20.7019
3132.93	8.27952
3132.33	20.6957
3131.73	-4.1385
3131.12	20.6894
3130.52	28.9607
3129.91	24.8197
3129.31	4.13599
3128.7	0
3128.1	8.26947
3127.49	-8.26821
3126.89	16.5339
3126.28	37.1956
3125.68	8.26444
3125.07	28.9212
3124.47	-16.5239
3123.86	12.391
3123.26	16.5188
3122.65	-4.12908
3122.05	12.3854
3121.44	8.25566
3120.84	8.2544
3120.23	0
3119.62	24.7557
3119.02	8.25064
3118.41	8.24939
3117.81	20.6203
3117.2	16.4938
3116.59	16.4912
3115.99	24.7331
3115.38	8.24312
3114.77	8.24186
3114.17	8.24061
3113.56	12.359
3112.95	16.4762
3112.35	4.11843
3111.74	-8.2356
3111.13	28.8202
3110.52	20.5827
3109.92	12.3478
3109.31	-4.1153
3108.7	4.11467
3108.09	8.22809
3107.49	41.1342
3106.88	-4.11279
3106.27	0
3105.66	24.6692
3105.05	12.3327
3104.45	0
3103.84	12.329
3103.23	4.10904
3102.62	8.21683
3102.01	8.21557
3101.4	-4.10716
3100.8	8.21307
3100.19	24.6355
3099.58	-8.21057
3098.97	0
3098.36	8.20807
3097.75	-8.20682
3097.14	24.6167
3096.53	12.3065
3095.92	12.3046
3095.31	-8.20183
3094.7	8.20058
3094.09	20.4983
3093.48	8.19808
3092.87	12.2952
3092.26	20.489
3091.65	-4.09717
3091.04	16.3862
3090.43	12.2878
3089.82	0
3089.21	12.284
3088.6	36.8464
3087.99	16.3737
3087.38	4.0928
3086.77	0
3086.16	20.4578
3085.55	8.18186
3084.93	24.5418
3084.32	12.269
3083.71	16.3562
3083.1	8.17687
3082.49	20.4391
3081.88	16.3488
3081.27	8.17313
3080.65	12.2578
3080.04	28.5972
3079.43	28.5929
3078.82	-4.08407
3078.21	8.1669
3077.59	-4.08283
3076.98	-8.16441
3076.37	-8.16317
3075.76	16.3238
3075.14	0
3074.53	-12.2392
3073.92	24.4746
3073.3	28.5493
3072.69	8.1557
3072.08	0
3071.46	4.07661
3070.85	8.15197
3070.24	16.3014
3069.62	20.3737
3069.01	36.6671
3068.4	0
3067.78	20.3644
3067.17	12.2168
3066.55	4.07163
3065.94	28.4971
3065.33	8.14078
3064.71	8.13954
3064.1	28.484
3063.48	20.3426
3062.87	12.2037
3062.25	16.2691
3061.64	20.3333
3061.02	8.13208
3060.41	16.2617
3059.79	24.3888
3059.18	32.5134
3058.56	24.3813
3057.95	20.3147
3057.33	24.3739
3056.72	8.12339
3056.1	16.2443
3055.49	40.6046
3054.87	4.05984
3054.26	20.2961
3053.64	32.4688
3053.02	20.2899
3052.41	16.2294
3051.79	0
3051.17	-8.11223
3050.56	20.2775
3049.94	16.2195
3049.32	4.05426
3048.71	12.1609
3048.09	8.10603
3047.47	24.3144
3046.86	24.3107
3046.24	4.05116
3045.62	16.2022
3045.01	-4.04992
3044.39	36.4437
3043.77	16.1947
3043.15	28.3364
3042.54	-4.04744
3041.92	4.04682
3041.3	12.1386
3040.68	28.3191
3040.06	-8.08994
3039.45	4.04435
3038.83	-4.04373
3038.21	-8.08622
3037.59	-8.08499
3036.97	-12.1256
3036.35	8.08251
3035.73	0
3035.12	-4.04002
3034.5	-20.197
3033.88	-4.03878
3033.26	20.1908
3032.64	12.1126
3032.02	20.1847
3031.4	4.03631
3030.78	28.2499
3030.16	16.1403
3029.54	20.1723
3028.92	28.2369
3028.3	0
3027.68	24.1956
3027.06	12.096
3026.44	8.06274
3025.82	4.03075
3025.2	20.1507
3024.58	-4.02952
3023.96	8.05781
3023.34	-24.1697
3022.72	8.05534
3022.1	16.1082
3021.48	4.02644
3020.86	28.1807
3020.24	-4.0252
3019.62	36.2213
3018.99	12.0719
3018.37	20.1168
3017.75	20.1137
3017.13	16.0885
3016.51	4.0215
3015.89	12.0627
3015.26	12.0608
3014.64	8.03931
3014.02	4.01904
3013.4	20.0921
3012.78	20.089
3012.15	8.03438
3011.53	-4.01658
3010.91	8.03192
3010.29	8.03069
3009.66	8.02946
3009.04	-4.01411
3008.42	8.027
3007.79	16.0515
3007.17	16.0491
3006.55	4.01165
3005.92	12.0331
3005.3	16.0417
3004.68	32.0785
3004.05	-12.0276
3003.43	0
3002.81	8.01592
3002.18	20.0367
3001.56	20.0337
3000.94	24.0367
3000.31	16.022
2999.69	4.00489
2999.06	4.00427
2998.44	44.0403
2997.81	-16.0122
2997.19	4.00243
2996.56	-4.00182
2995.94	12.0036
2995.31	-4.00059
2994.69	-7.99995
2994.06	7.99872
2993.44	-3.99875
2992.81	0
2992.19	7.99504
2991.56	-11.9907
2990.94	23.9777
2990.31	19.9784
2989.69	7.99013
2989.06	7.9889
2988.43	15.9753
2987.81	-7.98645
2987.18	7.98522
2986.56	11.976
2985.93	23.9483
2985.3	15.9631
2984.68	35.9114
2984.05	-3.98955
2983.42	31.9115
2982.8	23.9299
2982.17	11.9631
2981.54	35.8838
2980.92	27.9054
2980.29	11.9576
2979.66	39.8526
2979.03	0
2978.41	0
2977.78	-3.98342
2977.15	31.8625
2976.52	23.8932
2975.89	7.96317
2975.27	7.96194
2974.64	7.96072
2974.01	27.8582
2973.38	-3.97913
2972.75	15.9141
2972.13	0
2971.5	-15.9092
2970.87	0
2970.24	15.9043
2969.61	23.8528
2968.98	0
2968.35	19.8712
2967.72	19.8682
2967.09	0
2966.46	15.8896
2965.84	15.8872
2965.21	15.8847
2964.58	3.97058
2963.95	15.8799
2963.32	19.8468
2962.69	3.96874
2962.06	3.96813
2961.43	3.96752
2960.8	31.7353
2960.17	0
2959.54	15.8628
2958.91	7.93016
2958.27	23.7868
2957.64	-15.8554
2957.01	19.8162
2956.38	0
2955.75	23.7722
2955.12	3.96142
2954.49	15.8432
2953.86	11.8806
2953.23	3.95959
2952.59	11.8769
2951.96	7.91674
2951.33	-3.95776
2950.7	-3.95715
2950.07	15.8262
2949.44	-3.95593
2948.8	19.7766
2948.17	3.95471
2947.54	3.9541
2946.91	7.90699
2946.27	27.6702
2945.64	7.90455
2945.01	3.95167
2944.38	3.95106
2943.74	15.8018
2943.11	7.89968
2942.48	19.7462
2941.84	11.8459
2941.21	15.7921
2940.58	0
2939.94	7.89359
2939.31	27.6233
2938.68	15.7823
2938.04	3.94497
2937.41	0
2936.78	35.4938
2936.14	19.7157
2935.51	19.7127
2934.87	11.8258
2934.24	19.7066
2933.61	-23.6443
2932.97	27.5807
2932.34	7.879
2931.7	27.5722
2931.07	3.93828
2930.43	19.6884
2929.8	3.93707
2929.16	15.7458
2928.53	19.6793
2927.89	31.482
2927.26	3.93464
2926.62	11.8021
2925.98	19.6671
2925.35	19.6641
2924.71	0
2924.08	19.658
2923.44	0
2922.81	15.7216
2922.17	23.5787
2921.53	7.85835
2920.9	3.92857
2920.26	19.6398
2919.62	15.7094
2918.99	31.414
2918.35	11.7784
2917.71	7.85108
2917.08	19.6247
2916.44	3.92433
2915.8	15.6949
2915.16	19.6156
2914.53	35.3026
2913.89	27.4533
2913.25	7.84259
2912.61	19.6035
2911.98	-11.7603
2911.34	31.3558
2910.7	31.351
2910.06	-7.83654
2909.43	27.4236
2908.79	3.91706
2908.15	7.8329
2907.51	3.91585
2906.87	7.83048
2906.23	11.7439
2905.59	7.82806
2904.96	11.7403
2904.32	19.5641
2903.68	7.82443
2903.04	-3.91161
2902.4	23.466
2901.76	3.9104
2901.12	15.6392
2900.48	7.81838
2899.84	31.2687
2899.2	7.81597
2898.56	7.81476
2897.92	-7.81355
2897.28	-3.90617
2896.64	3.90557
2896	-3.90496
2895.36	0
2894.72	19.5188
2894.08	-3.90315
2893.44	11.7076
2892.8	23.4117
2892.16	15.6054
2891.52	35.1066
2890.88	3.90013
2890.24	15.5981
2889.59	11.6968
2888.95	7.79664
2888.31	0
2887.67	19.4856
2887.03	23.3791
2886.39	31.1673
2885.74	38.953
2885.1	19.4735
2884.46	15.5764
2883.82	11.6805
2883.18	19.4645
2882.53	3.89229
2881.89	15.5667
2881.25	-7.78217
2880.61	3.89048
2879.96	23.3393
2879.32	7.77855
2878.68	19.4434
2878.04	-7.77614
2877.39	-7.77494
2876.75	15.5475
2876.11	15.5451
2875.46	23.314
2874.82	11.6552
2874.18	-3.88446
2873.53	-7.76771
2872.89	34.9493
2872.24	3.88265
2871.6	-31.0564
2870.96	19.4072
2870.31	7.7617
2869.67	7.76049
2869.02	7.75929
2868.38	38.7904
2867.73	19.3922
2867.09	15.5114
2866.44	-3.87724
2865.8	3.87664
2865.15	3.87604
2864.51	19.3772
2863.86	30.9987
2863.22	30.9939
2862.57	30.9891
2861.93	0
2861.28	23.2346
2860.64	7.74366
2859.99	15.4849
2859.34	7.74126
2858.7	-3.87003
2858.05	30.9554
2857.41	-15.4753
2856.76	15.4729
2856.11	11.6029
2855.47	15.4681
2854.82	0
2854.17	7.73165
2853.53	11.5957
2852.88	0
2852.23	-7.72805
2851.59	42.4977
2850.94	15.4513
2850.29	11.5867
2849.64	15.4465
2849	11.5831
2848.35	19.3021
2847.7	11.5795
2847.05	15.4369
2846.41	19.2932
2845.76	7.71606
2845.11	7.71486
2844.46	15.4273
2843.81	3.85623
2843.17	7.71127
2842.52	11.5651
2841.87	3.85444
2841.22	11.5615
2840.57	7.70648
2839.92	15.4106
2839.27	19.2602
2838.62	7.70289
2837.97	38.5085
2837.32	0
2836.68	-3.84965
2836.03	26.9433
2835.38	11.5454
2834.73	19.2393
2834.08	19.2363
2833.43	7.69331
2832.78	19.2303
2832.13	3.84546
2831.48	3.84486
2830.83	15.3771
2830.18	3.84367
2829.53	11.5292
2828.87	19.2124
2828.22	7.68375
2827.57	30.7302
2826.92	15.3627
2826.27	3.84008
2825.62	7.67897
2824.97	-3.83889
2824.32	15.3532
2823.67	30.7015
2823.01	15.3484
2822.36	11.5095
2821.71	34.5231
2821.06	19.1765
2820.41	0
2819.76	26.8388
2819.1	3.83352
2818.45	15.3317
2817.8	26.8263
2817.15	11.4952
2816.49	19.1556
2815.84	7.66107
2815.19	7.65987
2814.54	22.976
2813.88	-3.82874
2813.23	22.9689
2812.58	26.7929
2811.92	19.1348
2811.27	11.4791
2810.62	0
2809.96	15.3007
2809.31	15.2983
2808.66	3.82398
2808	7.64676
2807.35	11.4684
2806.69	0
2806.04	7.64319
2805.38	0
2804.73	26.7428
2804.08	7.63962
2803.42	0
2802.77	0
2802.11	26.7262
2801.46	22.9046
2800.8	22.901
2800.15	7.63247
2799.49	-11.4469
2798.84	19.0752
2798.18	15.2578
2797.53	22.8831
2796.87	11.4398
2796.21	7.62534
2795.56	7.62415
2794.9	-3.81148
2794.25	0
2793.59	-3.81029
2792.93	15.2388
2792.28	0
2791.62	0
2790.96	0
2790.31	-7.61464
2789.65	19.0336
2788.99	7.61227
2788.34	30.4443
2787.68	3.80495
2787.02	0
2786.37	15.215
2785.71	7.60633
2785.05	11.4077
2784.39	15.2079
2783.74	11.4042
2783.08	7.60158
2782.42	3.8002
2781.76	11.3988
2781.1	3.79901
2780.45	15.1937
2779.79	22.787
2779.13	3.79723
2778.47	22.7798
2777.81	26.5723
2777.15	0
2776.5	15.1794
2775.84	11.3828
2775.18	-3.79368
2774.52	-18.9654
2773.86	30.3399
2773.2	18.9595
2772.54	22.7478
2771.88	-7.58143
2771.22	3.79012
2770.56	22.7372
2769.9	30.3115
2769.24	15.1534
2768.58	18.9388
2767.92	-3.78716
2767.26	30.2926
2766.6	11.3579
2765.94	22.7123
2765.28	3.78479
2764.62	-3.7842
2763.96	15.1344
2763.3	18.9151
2762.64	7.56486
2761.98	22.691
2761.31	18.9062
2760.65	15.1226
2759.99	18.9003
2759.33	3.77947
2758.67	7.55776
2758.01	3.77829
2757.35	15.1108
2756.68	15.1084
2756.02	22.6591
2755.36	7.55186
2754.7	3.77534
2754.04	15.099
2753.37	7.54831
2752.71	-15.0943
2752.05	33.9568
2751.38	22.6343
2750.72	11.3154
2750.06	15.0848
2749.4	18.8531
2748.73	0
2748.07	3.76943
2747.41	26.3819
2746.74	18.8413
2746.08	11.303
2745.42	18.8354
2744.75	18.8324
2744.09	30.1272
2743.42	11.2959
2742.76	26.353
2742.1	11.2924
2741.43	22.5812
2740.77	-15.0518
2740.1	0
2739.44	0
2738.77	22.5671
2738.11	11.2818
2737.44	22.56
2736.78	-7.51882
2736.11	15.0353
2735.45	18.7912
2734.78	0
2734.12	15.0282
2733.45	7.51294
2732.79	11.2676
2732.12	11.2659
2731.46	37.547
2730.79	15.0165
2730.12	30.0282
2729.46	3.75294
2728.79	22.5141
2728.12	-3.75176
2727.46	18.7559
2726.79	-7.50117
2726.12	-3.75
2725.46	0
2724.79	11.2465
2724.12	29.9859
2723.46	-11.2429
2722.79	26.2294
2722.12	18.7323
2721.46	14.9835
2720.79	0
2720.12	11.2341
2719.45	14.9765
2718.78	14.9741
2718.12	3.74294
2717.45	29.9389
2716.78	14.9671
2716.11	14.9647
2715.44	0
2714.78	14.96
2714.11	26.176
2713.44	22.433
2712.77	22.4295
2712.1	22.426
2711.43	29.8966
2710.76	33.6284
2710.09	26.1513
2709.42	7.47063
2708.75	22.4084
2708.09	26.139
2707.42	11.2007
2706.75	18.6648
2706.08	11.1972
2705.41	33.5862
2704.74	11.1936
2704.07	7.46125
2703.4	-3.73004
2702.73	22.3767
2702.06	14.9155
2701.38	14.9131
2700.71	7.45539
2700.04	11.1813
2699.37	-14.9061
2698.7	0
2698.03	7.45071
2697.36	11.1743
2696.69	22.3451
2696.02	3.7236
2695.34	14.8921
2694.67	11.1673
2694	7.44369
2693.33	26.0488
2692.66	18.6034
2691.99	29.7607
2691.31	14.878
2690.64	14.8757
2689.97	7.43667
2689.3	-3.71775
2688.62	14.8687
2687.95	26.0161
2687.28	14.864
2686.61	18.5771
2685.93	14.8593
2685.26	25.9997
2684.59	14.8546
2683.91	14.8523
2683.24	11.1375
2682.57	18.5595
2681.89	7.42264
2681.22	33.3966
2680.55	14.8406
2679.87	14.8383
2679.2	18.5449
2678.52	7.4168
2677.85	-7.41564
2677.17	11.1217
2676.5	7.4133
2675.83	18.5303
2675.15	14.8219
2674.48	14.8196
2673.8	7.40864
2673.13	11.1112
2672.45	7.4063
2671.78	11.1077
2671.1	11.106
2670.42	7.4028
2669.75	25.9057
2669.07	7.40047
2668.4	25.8976
2667.72	11.0972
2667.05	25.8894
2666.37	25.8853
2665.69	7.39465
2665.02	3.69674
2664.34	18.4808
2663.66	3.69558
2662.99	44.3399
2662.31	22.1665
2661.63	22.163
2660.96	14.773
2660.28	22.156
2659.6	14.7683
2658.93	3.6915
2658.25	7.38184
2657.57	14.7613
2656.89	11.0693
2656.22	3.68917
2655.54	33.1973
2654.86	3.68801
2654.18	36.8743
2653.5	14.7474
2652.83	14.7451
2652.15	25.7998
2651.47	11.0553
2650.79	14.7381
2650.11	14.7358
2649.43	7.36672
2648.76	11.0483
2648.08	33.1398
2647.4	3.68162
2646.72	14.7241
2646.04	-3.68046
2645.36	22.0792
2644.68	14.7172
2644	33.1084
2643.32	18.3907
2642.64	14.7102
2641.96	22.0618
2641.28	-11.0292
2640.6	14.7032
2639.92	22.0514
2639.24	36.7465
2638.56	-14.6963
2637.88	11.0205
2637.2	18.3646
2636.52	18.3617
2635.84	22.0305
2635.16	25.6982
2634.47	25.6941
2633.79	18.3501
2633.11	7.33886
2632.43	25.682
2631.75	14.6731
2631.07	-3.66769
2630.39	18.3356
2629.7	10.9996
2629.02	14.6638
2628.34	3.66538
2627.66	14.6592
2626.98	7.32843
2626.29	10.9909
2625.61	3.66306
2624.93	7.32496
2624.25	14.6476
2623.56	10.984
2622.88	3.66074
2622.2	14.6407
2621.51	25.6171
2620.83	0
2620.15	7.31686
2619.46	10.9736
2618.78	3.65727
2618.1	0
2617.41	3.65612
2616.73	7.31108
2616.04	21.9298
2615.36	21.9263
2614.68	10.9614
2613.99	25.5726
2613.31	18.2632
2612.62	29.2166
2611.94	7.30298
2611.25	-3.65091
2610.57	29.2027
2609.88	25.5483
2609.2	25.5443
2608.51	-7.29721
2607.83	3.64803
2607.14	10.9423
2606.46	18.2344
2605.77	14.5852
2605.09	36.4572
2604.4	29.1611
2603.71	14.5783
2603.03	0
2602.34	0
2601.66	7.28566
2600.97	14.569
2600.28	7.28336
2599.6	0
2598.91	29.1242
2598.22	14.5598
2597.54	0
2596.85	25.4716
2596.16	7.27644
2595.47	-7.27529
2594.79	0
2594.1	-3.63649
2593.41	14.5437
2592.72	25.4474
2592.04	14.539
2591.35	3.63419
2590.66	18.1681
2589.97	7.26607
2589.28	36.3246
2588.6	14.5275
2587.91	7.26261
2587.22	14.5229
2586.53	25.4111
2585.84	14.5183
2585.15	21.774
2584.46	29.0274
2583.77	10.8836
2583.08	14.5091
2582.4	10.8801
2581.71	25.3829
2581.02	7.25111
2580.33	18.1249
2579.64	7.24881
2578.95	3.62383
2578.26	14.493
2577.57	39.8495
2576.88	-3.6221
2576.19	10.8646
2575.5	28.9676
2574.81	43.4446
2574.12	18.099
2573.42	0
2572.73	14.4746
2572.04	18.0904
2571.35	18.0875
2570.66	3.61693
2569.97	28.9309
2569.28	3.61579
2568.59	14.4608
2567.89	7.22928
2567.2	10.8422
2566.51	18.0675
2565.82	14.4517
2565.13	32.5111
2564.43	21.6706
2563.74	-3.6112
2563.05	7.22124
2562.36	7.2201
2561.66	10.8284
2560.97	18.0445
2560.28	7.21666
2559.59	10.8233
2558.89	7.21436
2558.2	32.4595
2557.51	18.0302
2556.81	10.8164
2556.12	0
2555.43	10.813
2554.73	21.6225
2554.04	-7.20634
2553.34	21.6156
2552.65	-3.60203
2551.96	-7.20291
2551.26	7.20176
2550.57	14.4012
2549.87	17.9987
2549.18	10.7975
2548.48	10.7958
2547.79	10.7941
2547.09	21.5847
2546.4	28.775
2545.7	7.19261
2545.01	28.7658
2544.31	21.571
2543.62	14.3783
2542.92	14.3761
2542.23	25.1541
2541.53	14.3715
2540.83	7.1846
2540.14	25.1421
2539.44	43.0939
2538.75	35.9059
2538.05	21.5401
2537.35	21.5367
2536.66	14.3555
2535.96	14.3532
2535.26	10.7632
2534.57	28.6973
2533.87	17.9329
2533.17	14.3441
2532.48	17.9272
2531.78	0
2531.08	21.5058
2530.38	10.7512
2529.68	7.16632
2528.99	10.7478
2528.29	10.7461
2527.59	7.1629
2526.89	10.7426
2526.19	25.0622
2525.5	10.7392
2524.8	7.15834
2524.1	0
2523.4	35.7803
2522.7	17.8873
2522	28.6151
2521.3	17.8816
2520.6	10.7272
2519.91	3.57518
2519.21	17.873
2518.51	32.1664
2517.81	17.8673
2517.11	17.8645
2516.41	17.8617
2515.71	21.4306
2515.01	28.5695
2514.31	7.14124
2513.61	10.7102
2512.91	21.4169
2512.21	17.8446
